$OR;D2 
* From-Time  To-Time 
07.00 8.00 
* Factor 
1.00
9162158 819400248 17
9162099 9162158 14
9162037 9162010 4
9162113 9162064 21
9162099 9162085 3
9162107 9162028 4
9162027 9162004 3
9162047 783176708 5
9162047 819400248 2
9162054 9162102 4
9162055 9162087 0
9162019 9162058 5
9162107 9162026 7
9162062 9162056 8
9162058 9162102 10
9162122 586900421 25
9162026 9162040 5
9162035 9162056 5
9162038 9162071 4
9162159 9162034 9
9162077 9162122 10
9162090 9162066 3
9162043 9162110 8
9162034 9162058 0
9162062 9162084 4
9162084 783176672 0
9162084 9162037 1
9162084 9162021 5
9162054 9162065 10
9162054 9162012 43
9162107 9162103 35
9162077 774028738 17
9162024 9162131 2
9162034 586888382 0
9162042 9162079 1
9162107 9162037 2
9162007 9162066 14
9162021 9162025 0
9162022 819400248 12
9162085 9162113 0
9162056 9162034 1
9162077 9162064 1
9162079 9162107 12
9162062 9162058 5
9162019 9162084 6
9162126 9162038 0
9162038 9162066 18
9162059 784358748 7
9162099 9162159 11
9162038 9162034 1
9162035 9162024 2
9162160 9162159 2
9162126 9162159 3
9162099 9162062 9
9162047 9162043 3
9162047 9162059 10
9162040 9162160 8
9162043 9162084 0
9162054 9162021 5
9162084 9162016 13
9162085 9162068 11
9162115 586888382 25
9162110 9184005 0
9162037 9162007 0
9162102 9162158 8
9162032 9162084 0
9162066 9162099 0
9162024 9162027 5
9162054 783095006 2
9162122 9162059 9
9162025 783176708 24
9162071 9162054 5
9162103 9162056 2
9162035 9162026 12
9162093 52814612 20
9162040 9162028 1
9162034 586900421 52
9162071 9184003 4
9162099 9162056 4
9162077 9162025 5
9162019 9162068 6
9162037 554321029 14
9162016 9184024 25
9162055 9162071 0
9162007 774028738 8
9162113 9162032 0
9162071 9162022 6
9162107 9162064 33
9162047 9162159 8
9162093 9162103 6
9162107 9162131 0
9162084 9162040 3
9162122 9162038 2
9162009 9184018 15
9162131 9162122 3
9162113 9162058 17
9162022 9162081 0
9162090 9162019 3
9162122 9162085 0
9162034 9162026 5
9162040 9162026 2
9162099 9162037 0
9162107 9162079 2
9162068 9162049 2
9162009 783095006 15
9162022 9162113 64
9162028 9162160 2
9162077 9162084 10
9162037 9162027 0
9162001 9162034 0
9162103 9162007 11
9162103 586900421 19
9162043 9162068 7
9162019 9162066 12
9162019 9162090 3
9162009 9162122 2
9162040 783095006 28
9162047 9162071 15
9162087 9184024 0
9162022 774028738 11
9162079 9162099 13
9162071 774028738 12
9162026 9162055 7
9162056 9162102 17
9162004 9162131 0
9162034 783176708 8
9162004 9162019 3
9162113 9162030 38
9162035 9162042 3
9162019 9162119 20
9162027 9162079 14
9162113 9162019 6
9162122 9184024 7
9162079 9162065 1
9162007 9162160 5
9162081 9162016 8
9162068 9162047 0
9162038 9162103 7
9162042 9162081 7
9162068 586888382 22
9162025 9162066 10
9162062 9184003 16
9162042 9162058 0
9162077 9184024 0
9162034 9162071 16
9162090 783176708 11
9162021 9162077 2
9162084 9162087 7
9162126 9162065 5
9162064 9162110 9
9162047 9162119 5
9162035 9184018 2
9162160 9162115 1
9162025 9184024 7
9162159 9162056 6
9162019 9162103 8
9162010 9162026 0
9162054 9162016 8
9162055 774028738 11
9162079 9162056 2
9162131 783095006 1
9162019 586888382 43
9162068 9162035 12
9162016 9162007 18
9162030 52814612 2
9162019 9162115 9
9162047 9162028 4
9162066 9162030 2
9162049 9162010 22
9162037 9162001 0
9162084 9162079 7
9162037 9162102 0
9162066 554321029 5
9162026 9162102 1
9162025 9162058 3
9162030 9162126 0
9162102 9162081 0
9162064 9184018 9
9162042 9162126 10
9162040 9162071 1
9162035 9162034 10
9162056 9162028 2
9162058 9162126 3
9162009 9162110 4
9162115 9184003 3
9162027 9162024 0
9162037 9162065 4
9162054 9162158 10
9162010 9162084 55
9162037 9162019 1
9162026 9162093 7
9162099 9162025 8
9162049 9162043 0
9162093 9162047 1
9162064 9162040 3
9162131 9162034 0
9162064 783095006 11
9162038 9162065 6
9162025 9162037 18
9162010 9162028 20
9162159 9162007 7
9162042 9162021 20
9162093 9162032 3
9162110 9162113 17
9162012 9162028 319
9162040 9162047 17
9162021 9162001 17
9162159 783176672 3
9162037 9162022 3
9162043 9162087 1
9162090 9184018 2
9162158 9162093 9
9162107 9162047 25
9162030 9162022 2
9162084 9162026 2
9162032 783176672 8
9162021 9162079 0
9162126 9162034 6
9162004 9162085 3
9162004 9162022 4
9162019 9162071 0
9162026 9162064 24
9162159 9162055 3
9162022 9162099 4
9162038 9162040 7
9162093 9162126 5
9162058 9162037 11
9162059 9162107 2
9162022 9162064 36
9162043 9162159 10
9162001 9184024 0
9162034 9162056 2
9162093 9162102 5
9162056 9162068 15
9162090 9162087 6
9162059 9184003 3
9162107 9184018 4
9162159 9162090 1
9162102 586900421 372
9162056 9162160 18
9162049 9162065 1
9162034 774028738 12
9162068 9162026 10
9162066 783176708 30
9162022 9162066 7
9162024 9162113 42
9162019 9162037 0
9162065 9162122 13
9162010 9162065 15
9162064 9162026 5
9162107 9162016 13
9162102 9162047 7
9162035 9162159 0
9162081 9162093 9
9162058 9162064 17
9162119 9162084 28
9162131 9162019 5
9162099 9162090 1
9162043 819400248 1
9162126 9184018 22
9162068 9184018 4
9162021 9162024 18
9162035 586900421 180
9162026 9162058 7
9162035 9162158 1
9162009 9162119 31
9162056 9162065 9
9162038 9162119 18
9162062 9162059 12
9162090 9162158 5
9162027 9162042 5
9162025 9162021 8
9162115 9162032 0
9162081 784358748 23
9162035 9162066 17
9162004 554321029 14
9162038 9162099 0
9162024 9184003 38
9162113 9162035 25
9162035 9162037 11
9162068 9184003 2
9162126 9162059 1
9162043 9162027 1
9162085 819400248 17
9162107 9162110 2
9162040 9162035 3
9162066 9162122 3
9162040 9162030 1
9162090 9162007 7
9162099 9162007 16
9162035 9162085 9
9162019 9162040 9
9162087 9162071 2
9162007 9162065 2
9162034 9162126 1
9162055 783095006 1
9162049 783095006 0
9162099 9162047 8
9162030 9162099 96
9162099 9162038 10
9162122 9162028 4
9162071 9162030 8
9162043 9162001 0
9162012 9162158 45
9162062 9162026 0
9162054 9162122 2
9162122 9162056 3
9162032 9162059 0
9162049 9162009 3
9162110 9162054 2
9162049 9162113 11
9162001 9162099 0
9162028 9162038 5
9162026 9162043 7
9162160 9162084 2
9162038 9162037 3
9162009 554321029 0
9162099 9162102 6
9162042 9162054 0
9162038 9162056 3
9162066 9162025 4
9162107 9162007 16
9162054 9162042 10
9162009 9162001 5
9162160 784358748 6
9162009 9162099 33
9162071 9162034 0
9162019 9162099 2
9162037 9162043 0
9162065 9162007 5
9162103 9162038 15
9162113 774028738 1
9162035 9162054 3
9162090 9162122 3
9162032 9162126 9
9162122 9162030 8
9162043 9162030 1
9162099 9162022 12
9162025 9162122 11
9162113 9162079 2
9162054 9162019 8
9162032 9162047 0
9162071 9162001 3
9162099 9162087 6
9162065 819400248 51
9162030 9162064 32
9162042 9162043 8
9162090 9162110 11
9162010 9162049 14
9162064 9162071 7
9162090 554321029 0
9162054 9162099 0
9162065 9162102 17
9162103 9162030 26
9162079 9162026 25
9162159 9184003 10
9162047 9162042 0
9162034 9162160 5
9162131 9162028 1
9162004 9162010 67
9162034 9162042 1
9162081 9162159 3
9162058 9162043 3
9162035 9162010 21
9162056 9162007 17
9162107 9162049 8
9162056 9162062 7
9184003 9162028 6
9162056 9162049 2
9162084 819400248 4
9162004 784358748 8
9162113 9162081 2
9162160 9162068 0
9162025 9162068 32
9162119 9162160 51
9162115 9162066 40
9162038 9162007 1
9162009 9162064 16
9162122 9162090 1
9162024 9162012 77
9162077 9162043 7
9162062 9162160 16
9162115 9162062 99
9162030 586900421 6
9162122 9162058 2
9162025 9162081 4
9162030 9162107 1
9162090 9162059 4
9162038 9184018 0
9162009 9162062 37
9162034 9162119 27
9162081 9162062 2
9162055 9162158 17
9162007 9162038 5
9162079 9162043 1
9162093 9162027 0
9162066 9162085 2
9162093 9184018 16
9162122 9162001 8
9162012 9162026 32
9162030 9162054 10
9162068 9162110 1
9162160 9162038 9
9162012 9162037 209
9162071 9162081 8
9162040 9162068 4
9162030 9162024 6
9162038 9162084 2
9162131 9162115 3
9162093 9162066 2
9162024 9162001 1
9162122 9162064 14
9162001 9162084 5
9162040 9162019 15
9162022 9162071 3
9162024 9162087 0
9162107 9162066 21
9162022 9162028 44
9162160 586900421 12
9162119 9162040 3
9162087 9162113 15
9162059 9162058 10
9162009 9162085 18
9162113 9162007 6
9162131 9162055 1
9162019 9162110 23
9162025 9162087 4
9162085 554321029 0
9162103 9162085 2
9162047 586888382 6
9162102 9184003 10
9162062 9162047 13
9162035 9162110 0
9162160 9162001 1
9162004 9162043 8
9162065 9162009 4
9162022 9162131 21
9162068 9162025 12
9162084 9162019 11
9162043 9162093 9
9162119 9162035 50
9162032 9162122 13
9162103 9162079 2
9162113 9162107 6
9162102 52814612 0
9162040 9162077 11
9162030 9162016 16
9162110 9184024 2
9162087 783176672 0
9162122 9162049 1
9162009 9162087 2
9162034 9162158 1
9162047 9162010 7
9162030 819400248 3
9162040 586900421 51
9162004 9162122 56
9162099 9184018 6
9162110 9184003 62
9162160 9162113 16
9162027 9184005 8
9162062 9162043 16
9162040 9162066 40
9162064 9162037 10
9162027 9162066 7
9162071 9162077 5
52814612 9162131 38
52814612 9162055 6
586888382 9162024 28
586888382 9162022 27
586888382 9162027 0
586888382 9162079 109
586888382 9162084 3
783176672 9184024 107
586888382 9162035 1
586888382 9162062 12
783176672 52814612 33
783176672 9162022 1
586888382 9162034 69
819400248 784358748 27
819400248 9184005 34
819400248 9162090 5
554321029 9162107 36
554321029 9162016 10
554321029 9162056 0
783095006 9162056 18
783095006 9162058 69
554321029 9162085 24
783095006 9162022 3
554321029 9162093 0
783095006 9184003 37
783176708 9184003 25
819400248 9162085 6
819400248 9162030 21
784358748 9184024 15
784358748 9162126 11
784358748 9162062 23
784358748 9162090 14
784358748 9162054 7
784358748 9162035 404
784358748 9162093 35
784358748 9162065 14
783176672 9162049 27
586900421 9162093 38
774028738 9162007 29
9162119 9162081 33
9162119 9162049 71
9162119 9184003 1
52814612 9162081 12
774028738 9162054 5
9162119 9162016 16
9162119 9162085 31
9162119 9162159 8
9162119 9184024 1
9162119 9162055 3
9184003 9162047 33
9184003 9162037 2
9184003 9162102 15
9184003 9162077 2
9184003 9162049 3
9184003 9162026 16
9184005 9162047 5
9184005 9162035 23
9184005 9162126 18
9184005 9162009 20
9184005 9162007 0
9184005 9162085 9
9162024 554321029 5
9162024 9162084 11
9162024 9162102 18
9162024 9162093 11
9162024 9162025 18
9162024 9162119 2
9162024 9162115 22
9162119 9162043 6
9162030 784358748 4
9184005 9162087 68
9184005 9162113 130
9184005 9162068 2
9184005 9162062 1
9184005 9162090 1
9184005 9162043 15
52814612 9162084 38
819400248 9162126 15
9184018 9184003 11
9162081 9162131 0
9162081 9162079 30
9184003 9162001 65
9184003 9162110 9
9184003 9162025 22
9162024 9162065 17
9184005 9162028 17
9184005 9162160 7
9184005 9162093 47
52814612 9162058 23
52814612 9162126 11
9184024 9162093 6
9184024 9162038 6
9184024 9162113 100
9184024 9162049 5
9184024 9162009 13
9184024 554321029 49
9184024 9162081 29
9184024 9162062 6
9184024 9162065 0
9184024 9162122 10
9184024 9162055 1
9162081 9162087 0
9162081 9162084 0
9162115 9162107 10
9162115 9184024 6
9162115 9162068 28
9162115 9162093 1
9162115 9162065 5
9184018 9162058 10
9184018 9162131 10
819400248 9162043 11
819400248 9162084 7
819400248 9162159 55
819400248 9162107 8
774028738 9162035 16
554321029 9162009 7
554321029 9184003 26
52814612 819400248 28
783176672 9162019 64
9162032 9162065 15
9162119 9162025 45
9162065 9162077 8
9162038 9162090 0
9162004 9162090 7
9162016 9162056 8
9162034 9162059 2
9162019 9162102 4
9162034 9162110 5
9162024 9162021 18
9162032 9162027 2
9162024 9162022 21
9162040 9162034 2
9162001 9162110 11
9162079 9162093 13
783176672 9162159 13
784358748 9162084 34
9162024 819400248 19
783176672 9162043 14
9162077 9162010 5
819400248 774028738 53
819400248 9162028 80
9162004 9162158 11
9162028 783176672 0
9162085 9162071 7
9162027 9162159 1
9162055 9162026 3
9162010 554321029 16
9162059 9162071 22
9162068 9162055 1
9162040 9162065 1
9162040 9162093 9
9162030 9162019 3
9162068 9184024 2
9162126 783176708 20
9162032 9162055 1
9162019 783176672 17
9162065 9162113 15
9162064 9162113 11
9162093 9162077 2
9162059 9162062 5
9162068 9162028 4
9162054 9162126 3
9162047 9162021 10
9162028 9162065 4
9162087 9162085 3
9162019 9162065 11
9162062 9162022 4
9162107 9162081 0
9162064 9162081 1
9162085 9162107 7
9162038 9162058 3
9162058 9162025 4
9162087 784358748 12
9162090 9162001 0
9162068 9162054 0
9162068 9162058 2
9162040 9162099 25
9162064 783176672 3
9162087 9162122 2
9162049 9162087 0
9162034 9162024 17
9162027 9162158 1
9162062 9162090 2
9162159 9162131 0
9162007 9162068 4
9162059 9162054 0
9162012 9162126 5
9162035 9162084 2
9162037 9162040 1
9162064 9162024 13
9162131 9162079 13
9162058 9162007 2
9162034 9162079 9
9162093 9162049 5
9162068 9162126 1
9162115 9162081 5
9162022 9162084 9
9162025 9162030 4
9162034 9162035 8
9162110 9162081 1
9162007 9162077 7
9162122 9162084 5
9162058 9162030 0
9162054 9162081 0
9162055 9162058 3
9162059 9162099 6
9162019 9162032 2
9162107 9162056 4
9162054 9162037 3
9162027 9162064 3
9162043 9162064 16
9162058 9162077 0
9162065 9162021 0
9162122 9184005 8
9162107 9162068 8
9162084 9162054 1
9162090 9184024 2
9162126 9162001 0
9162068 784358748 18
9162064 9162021 1
9162065 9162019 3
9162035 9162090 7
9162059 9162025 0
9162034 9162022 0
9162066 9162159 0
9162159 9162035 1
9162126 9162102 0
9162058 9162113 20
9162090 9162071 3
9162068 9162071 20
9162004 9162056 13
9162027 9162126 1
9162038 9162021 2
9162038 9162030 2
9162065 9162110 3
9162113 9162131 7
9162079 9162047 11
9162093 9162016 14
9162025 9162085 3
9162040 774028738 3
9162059 9162030 4
9162099 9162058 6
9162087 9162047 6
9162001 9162056 0
9162159 9162102 37
9162012 9162056 37
9162040 9162090 2
9162159 9162047 4
9162131 9162081 0
9162058 9162107 3
9162084 9162065 15
9162056 9162047 11
9162055 9162064 12
9162010 9184024 1
9162059 9162090 2
9162028 9162090 1
9162042 9162068 12
9162009 9162160 2
9162064 9162122 4
9162093 9162035 6
9162103 9162035 2
9162027 586888382 26
9162049 784358748 3
9162032 9162056 0
9162084 784358748 32
9162084 554321029 0
9162007 783095006 9
9162066 9162037 14
9162077 9162016 9
9162049 9162059 3
9162016 9162001 0
9162025 586900421 12
9162131 784358748 5
9162047 9162126 1
9162049 783176708 20
9162066 9162024 0
9162107 9162030 3
9162084 9184005 0
9162084 9162077 2
9162077 9162126 0
9162004 9162084 6
9162113 9162084 7
9162055 9162056 3
9162047 9162037 3
9162126 9162007 3
9162081 783176672 5
9162032 9162093 8
9162027 9162040 0
9162056 9162093 1
9162034 9162007 0
9162043 9162022 1
9162024 9162068 6
9162126 9162087 2
9162049 9162115 1
9162066 9162049 2
9162019 9162131 3
9162103 9162110 7
9162110 9162037 5
9162042 9162032 1
9162066 9162001 6
9162066 9162059 9
9162066 9184003 20
9162071 9162035 3
9162079 9184005 5
9162058 9162054 2
9162032 784358748 13
9162084 774028738 10
9162038 9162019 1
9162122 9162024 9
9162058 9162159 6
9162102 9184018 2
9162012 9162019 151
9162007 9162016 0
9162027 9162032 0
9162004 9162035 22
9162027 9162113 3
9162047 9162030 1
9162047 9162035 1
9162077 9162131 1
9162126 9162107 2
9162010 9162115 21
9162110 9162065 8
9162012 9162099 12
9162158 9162090 13
9162055 9162054 3
9162062 9162131 0
9162131 819400248 3
9162038 9162016 19
9162058 9162047 3
9162062 9162055 14
9162055 9162049 10
9162016 9162028 51
9162126 9162113 3
9162021 9162049 9
9162122 9162016 1
9162122 9162042 10
9162159 819400248 6
9162064 9162032 3
9162056 9162090 1
9162035 9184024 0
9162028 9162081 8
9162093 9162010 12
9162099 9162093 2
9162056 9162022 20
9162093 9162040 5
9162056 9162043 2
9162037 9162107 1
9162058 9162049 5
9162079 9162028 16
9162084 9162058 6
9162035 9162047 10
9162047 586900421 39
9162068 9162131 0
9162159 9162001 6
9162099 554321029 5
9162065 9162079 0
9162034 784358748 56
9162054 9162077 0
9162034 9162066 7
9162049 9162035 0
9162016 9162093 9
9162068 9162027 6
9162071 9162025 4
9162009 9162056 16
9162028 9162043 6
9162066 784358748 99
9162022 9162090 49
9162068 9162012 11
9162085 9162047 0
9162122 784358748 12
9162090 9184005 0
9162160 9162099 0
9162084 9162043 0
9162068 9162010 4
9162093 9162087 7
9162038 9162079 1
9162001 9162025 0
9162001 9162126 1
9162001 774028738 25
9162007 9162126 0
9162103 9162037 3
9162110 9162159 11
9162107 783095006 0
9162016 9162081 3
9162058 554321029 9
9162026 9162126 11
9162131 9162004 1
9162027 783176708 209
9162010 9162068 10
9162113 9162093 2
9162131 9162010 38
9162055 9162085 1
9162035 9162019 1
9162066 819400248 0
9162126 9162016 1
9162126 9162071 12
9162090 9162022 5
9162099 9162122 14
9162122 9162099 14
9162103 9162122 1
9162027 9162043 2
9162035 9162126 4
9162090 9162099 0
9162158 9162059 13
9162077 9162071 5
9162079 9162016 1
9162032 9162035 14
9162025 9162056 0
9162093 9162110 2
9162077 9184005 6
9162087 783176708 53
9162110 9162007 6
9162028 9162126 8
9162055 9162126 0
9162113 9162159 3
9162019 554321029 13
9162035 9162055 3
9162102 9162113 50
9162056 9162087 1
9162019 9162022 14
9162071 9162021 1
9162126 784358748 24
9162102 9162035 13
9162064 9162042 4
9162035 784358748 37
9162084 9162071 3
9162126 9162028 0
9162027 9162090 3
9162034 554321029 44
9162027 9162049 0
9162043 9162025 1
9162047 9162032 1
9162025 783095006 14
9162131 586888382 2
9162131 9162077 0
9162071 9162085 6
9162028 9162016 20
9162055 9162159 0
9162110 9162087 5
9162110 9162055 1
9162001 9162077 1
9162065 9162028 12
9162004 9162087 65
9162085 9162001 0
9162016 9162035 5
9162037 9162068 8
9162059 9162027 0
9162038 9162035 0
9162122 9162037 12
9162016 9162126 23
9162025 9162110 10
9162131 9162037 0
9162056 9162026 6
9162010 9162126 10
9162126 9162009 1
9162027 9162122 2
9162131 9162032 6
9162032 9162090 10
9162027 819400248 0
9162016 9162131 6
9162064 784358748 37
9162090 9162012 0
9162022 9162056 18
9162159 9162043 4
9162093 9184003 7
9162037 586900421 30
9162007 9162030 51
9162054 9184018 1
9162009 9162131 1
9162084 52814612 48
9162093 783176708 7
9162030 9162084 14
9162058 9162024 6
9162093 9162115 0
9162113 9162054 1
9162065 9162042 0
586888382 819400248 3
9162054 9162010 5
9162049 9162042 1
9162049 9162007 3
9162122 9162019 11
9162122 9162126 2
9162059 9162087 2
9162056 9162084 3
9162001 9162047 8
9162066 9162079 0
9162115 9162027 20
9162054 9162058 3
9162126 9162042 5
9162040 9162107 15
9162160 9162024 1
9162126 819400248 10
9162102 9162026 13
9162126 554321029 100
9162065 9162068 4
9162056 9162131 1
9162043 9162047 0
9162064 9162131 0
9162099 9162079 3
9162022 9162037 0
9162087 9162160 1
9162064 9162085 3
9162113 9162034 1
9162034 9162122 8
9162066 586900421 18
9162066 9162034 2
9162012 9162025 5
9162087 9162049 3
9162131 9162102 1
9162032 9162107 0
9162007 9162093 0
9162093 9162024 13
9162054 784358748 3
9162034 9162065 5
9162110 9162027 0
9162110 9162079 6
9162054 9162047 3
9162028 9162047 3
9162081 586900421 3
9162107 9162077 1
9162004 9162107 41
9162068 9162022 2
9162034 9162009 1
9162066 9162090 2
9162007 9162040 11
9162032 586888382 17
9162007 9162049 12
9162054 9162040 5
9162059 9184005 3
9162004 9162016 19
9162122 9162066 21
9162042 774028738 5
9162034 9162040 2
9162026 9162159 8
9162110 9162077 9
9162099 9162131 4
9162107 9162087 13
9162049 819400248 0
9162093 9162099 4
9162079 9162027 5
9162043 554321029 13
9162019 9162054 2
9162158 9162049 1
9162110 9162059 19
9162025 9162007 5
9162131 9184003 2
9162065 9162043 5
9162090 9162056 5
9162032 9162021 10
9162160 9162055 7
9162102 9162055 6
9162159 9162016 2
9162107 9162126 8
9162038 9162026 9
9162064 9162160 2
9162087 9162158 4
9162001 9162107 12
9162047 9162079 2
9162059 9162034 2
9162056 9162077 8
9162077 9162087 0
9162038 9162131 6
9162028 9162010 25
9162160 9162034 1
9162007 9162022 14
9162009 774028738 3
9162090 9162010 24
9162107 9162090 9
9162058 9162087 6
9162027 9162012 0
9162062 554321029 42
9162093 9162055 0
9162071 9184024 7
9162019 9162028 4
9162027 9162087 2
9162071 9162056 24
9162159 9162093 7
9162064 554321029 3
9162028 9162035 1
9162160 9162028 10
9162007 554321029 0
9162032 9184024 10
9162047 9162077 0
9162019 9184024 2
9162019 9162001 0
9162071 9162122 2
9162107 819400248 0
9162081 52814612 5
9162059 9162066 11
9162058 9162028 0
9162085 9162016 3
9162084 9162159 8
9162042 554321029 0
9162047 9162007 4
9162040 9162024 18
9162062 9162016 42
9162028 9162158 8
9162110 9162122 0
9162090 9184003 0
9162122 9162068 8
9162035 9162065 18
9162065 9162126 0
9162009 9162032 15
9162004 9162054 1
9162019 9162035 4
9162027 9162010 2
9162012 9162159 5
9162047 9162001 4
9162034 9162012 17
9162102 9162022 3
9162131 9162059 1
9162001 554321029 4
9162099 9162077 2
9162065 9162131 0
9162122 9162102 9
9162102 9162019 7
9162090 9162042 6
9162090 9162032 0
9162058 9162034 0
9162047 9162034 0
9162058 9162131 7
9162062 9162110 9
9162028 9162054 11
9162047 9162158 7
9162122 9162021 1
9162085 9162081 1
9162068 9162066 19
9162007 9162087 8
9162028 9162021 6
9162126 9162090 1
9162027 9162077 0
9162160 9162049 1
9162049 9184005 0
9162025 9162131 1
9162025 9162065 2
9162038 9162122 6
9162107 9162032 3
9162035 9162068 27
9162001 9162027 0
9162115 9162087 10
9162038 9162025 3
9162026 9162090 4
9162035 9162012 3
9162016 554321029 13
9162047 554321029 0
9162077 9162099 3
9162126 9162079 6
9162001 9162019 9
9162009 9162054 12
9162047 9162064 15
9162068 586900421 3
9162038 9162059 12
9162066 9162087 10
9162022 554321029 11
9162102 9162065 2
9162010 9162034 272
9162071 9162102 10
9162027 784358748 4
9162055 9162059 8
9162085 9184003 14
9162037 9162110 13
9162099 9162040 14
9162064 9162103 12
9162016 9162043 9
9162110 9162126 2
9162058 9162158 9
9162113 9162065 11
9162026 9184003 2
9162107 9184005 0
9162065 9184003 6
9162079 9162081 8
9162079 9162131 1
9162049 52814612 1
9162055 9162122 0
9162085 9162032 7
9162034 9162102 1
9162087 9162059 6
9162160 9162047 7
9162026 586900421 12
9162040 9184024 3
9162058 9162059 14
9162043 9162009 1
9162085 9162007 4
9162071 9162024 5
9162081 9162054 2
9162019 9162079 8
9162043 9162107 0
9162107 9162085 1
9162110 9162084 7
9162084 9162027 1
9162042 9162093 3
9162038 9162093 0
9162099 9162019 15
9162077 9162085 2
9162079 9162021 2
9162027 9162007 1
9162025 9162071 11
9162081 9162058 2
9162062 9162159 3
9162054 9162119 0
9162028 9162032 8
9162054 9162028 0
9162103 9162126 10
9162007 9162102 0
9162122 9162027 5
9162077 9162056 1
9162107 9162058 0
9162085 9162025 6
9162090 9162016 6
9162159 9162028 7
9162012 9162065 38
9162055 9162065 8
9162064 9162058 1
9162064 774028738 2
9162122 783176672 3
9162049 9162038 1
9162056 9162071 10
9162079 9162040 1
9162025 9162159 0
9162010 9162032 4
9162027 783095006 4
9162102 9162028 5
9162087 9162021 4
9162062 9162032 4
9162093 819400248 23
9162093 9162062 3
9162034 9162087 0
9162085 9162022 10
9162027 9162058 0
9162077 9162068 19
9162035 9162077 13
9162159 9162085 3
9162054 9162113 1
9162054 9162107 9
9162090 9162030 0
9162102 9162016 0
9162034 9162016 4
9162042 9162034 2
9162022 9162032 12
9162010 9162021 88
9162126 9162068 3
9162037 9162122 12
9162027 554321029 21
9162058 9162001 8
9162085 9162030 5
9162049 9162026 0
9162103 9162158 1
9162079 9162084 8
9162049 9162081 5
9162037 9162025 2
9162085 9162040 0
9162085 9162077 14
9162043 9162028 0
9162040 9162027 0
9162035 9162049 0
9162055 9162077 1
9162043 9162071 4
9162126 9162024 2
9162055 9184003 0
9162068 9162093 4
9162009 9162126 12
9162159 9162068 1
9162037 9162099 0
9162058 9162099 10
9162064 9162115 6
9162019 9162085 7
9162084 9162062 1
9162042 9162028 1
9162093 9162068 3
9162065 9162058 1
9162131 9184018 1
9162028 9184003 12
9162065 9162099 8
9162037 9184005 4
9162093 9162043 7
9162049 9162066 4
9162087 9162028 8
9162035 9162059 12
9162064 9162047 4
9162064 9162019 3
9162077 784358748 1
9162085 9162099 1
9162012 9162093 58
9162087 9162110 3
9162071 9162047 3
9162062 9162065 5
9162077 9162107 0
9162056 9162158 0
9162126 9162040 1
9162087 9162010 4
9162058 9162026 4
9162054 9162062 3
9162071 9162084 6
9162062 9162027 5
9162043 9162081 0
9162009 9162065 8
9162087 9162159 11
9162034 9184024 0
9162019 9162126 6
9162035 554321029 14
9162049 9184003 1
9162056 554321029 2
9162087 9162081 2
9162160 9184018 18
9162065 774028738 3
9162055 9162001 1
9162090 9162049 0
9162042 9162027 1
9162084 9162034 4
9162065 9162010 0
9162019 9162030 16
9162007 9184018 7
9162079 9162001 1
9162037 784358748 10
9162085 9162024 7
9162159 9162062 10
9162007 9162035 6
9162058 9162090 1
9162159 9162126 11
9162022 9162126 18
9162007 9162107 0
9162025 9162035 2
9162055 9162030 0
9162026 9162107 1
9162007 9162090 1
9162131 9162090 1
9162047 9184005 0
9162056 9162001 0
9162068 9162085 1
9162068 9162056 11
9162122 9162055 2
9162062 9162035 14
9162087 9162030 8
9162026 9162032 12
9162065 554321029 6
9162004 9162077 30
9162090 9162021 12
9162081 819400248 0
9162038 9162055 2
9162107 9162001 3
9162007 52814612 21
9162037 9162028 10
9162126 9162081 3
9162103 9184003 13
9162084 9162049 2
9162025 9162055 2
9162093 9162159 4
9162037 9184003 7
9162090 9162107 4
9162065 586900421 1
9162054 9162068 12
9162004 9162021 4
9162016 9162032 6
9162058 9162085 8
9162059 9162022 3
9162012 9162054 22
9162160 9162032 3
9162021 9162102 19
9162037 783176708 31
9162110 9162131 3
9162084 9162126 5
9162049 9162158 8
9162103 9162047 17
9162107 9162115 11
9162010 9162093 36
9162085 9162049 1
9162087 9162043 4
9162113 9162085 1
9162028 9162009 15
9162113 9162022 2
9162021 9162081 13
9162055 9184018 8
9162087 9162019 3
9162037 9184018 17
9162087 586900421 14
9162047 9162055 1
9162131 9162119 3
9162122 9184003 9
9162084 9162122 9
9162077 9184003 5
9162056 9162025 4
9162068 9162062 8
9162028 9162058 0
783176672 9184005 0
783176672 9162032 93
52814612 9162035 19
586888382 9162126 10
586888382 9162054 1
586888382 9162119 14
586888382 554321029 21
586888382 783176708 41
554321029 9162019 1
554321029 9162131 15
554321029 9162035 57
819400248 9184024 27
819400248 52814612 17
819400248 9162032 12
784358748 9184005 74
784358748 9162081 7
784358748 9162077 34
784358748 9162030 17
784358748 9162028 21
783176672 9162093 2
783176672 9162027 31
774028738 9162065 16
9162119 784358748 40
9162119 9162090 3
9162119 9162054 0
9184003 783176708 38
9184003 9162119 10
9184003 9162059 1
9184003 9162038 16
9184003 9162081 5
9184003 9162084 41
9184003 9162062 31
9184003 9162090 3
9184003 9162004 346
9184003 9162115 52
9184005 9162102 197
9184005 9162055 96
9184005 9162024 9
9162024 9162062 20
9162024 9162030 11
9162030 783176672 5
9162119 9162024 7
9162030 9162010 32
9162030 9162062 0
9162030 586888382 11
9162119 9162065 31
9162030 9162056 7
9162030 9162049 1
